Year,Day,DOY,Hour,Irradiance,Temp,Rain,Wind,Rel_hum,SD
1999,3,3,11,60.48,4.4,0.4,4.6,94.8,0.434373179
1999,3,3,12,60.48,5.1,2.2,5.1,95,0.43862494
1999,3,3,13,120.96,5.8,1.9,5.9,95.3,0.432874875
1999,3,3,14,120.96,7.1,1.5,5,95.6,0.443259587
1999,3,3,15,86.4,8.3,0.3,5.6,90.8,1.005941851
1999,3,3,16,0,8.2,0.2,6.2,88.2,1.281490456
1999,3,3,17,0,7.3,0.5,8,91.6,0.857904453
1999,3,3,18,0,7.3,0.1,7.7,83.7,1.664743164
1999,3,3,19,0,6,0,8.4,75.7,2.269283704
1999,3,3,20,0,5.7,0,7.4,78.1,2.003069053
1999,3,3,21,0,5.4,0,7.1,83.6,1.46907042
1999,3,3,22,0,4.7,0,5.5,85.9,1.202837143
1999,3,3,23,0,4.4,0,4.6,90.2,0.818626376
1999,4,4,0,0,4.9,0,3.9,90.5,0.821834055
1999,4,4,1,0,5.2,0,3.8,90.7,0.821549831
1999,4,4,2,0,5.6,0,3.5,89.4,0.962814177
1999,4,4,3,0,5.6,1.2,3.2,93.7,0.572238614
1999,4,4,4,0,5.8,1.4,3.1,95.3,0.432874875
1999,4,4,5,0,6.2,0.1,3.4,95.3,0.445029185
1999,4,4,6,0,6.4,0.2,4,96.8,0.307212488
1999,4,4,7,0,7,0.7,3.4,96.9,0.310160445
1999,4,4,8,0,8.1,0.2,3.3,99.6,0.043145874
1999,4,4,9,0,9.7,0.1,3.1,99.7,0.036056111
1999,4,4,10,0,10.6,0,2.5,99.7,0.038294615
1999,4,4,11,0,11.2,0,3.1,96.3,0.491532377
1999,4,4,12,120.96,11.5,0,3.5,94.1,0.799536033
1999,4,4,13,103.68,11.5,0,3.8,94.1,0.799536033
1999,4,4,14,103.68,11.4,0.1,5.1,96.3,0.498094249
1999,4,4,15,69.12,11.7,0,3.3,96.4,0.494349447
1999,4,4,16,17.28,11.9,0,3,95.3,0.653981871
1999,4,4,17,0,12.2,0,3,93.2,0.965081456
1999,4,4,18,0,12,0.1,3.7,96.4,0.504237396
1999,4,4,19,0,12,0,4.3,95.3,0.658309933
1999,4,4,20,0,12.1,0,4.8,94.2,0.817754504
1999,4,4,21,0,12.2,0,4.9,92.1,1.121197574
1999,4,4,22,0,12.1,0,4.7,92.1,1.113838032
1999,4,4,23,0,12.1,0,4.2,91,1.268929403
1999,5,5,0,0,12,0,4.4,93.1,0.966455008
1999,5,5,1,0,11.9,0,4.3,93.1,0.960101045
1999,5,5,2,0,11.8,0,4.3,93.1,0.953783805
1999,5,5,3,0,11.7,0,4.1,92,1.098554326
1999,5,5,4,0,11.6,0,3.9,94.1,0.804844455
1999,5,5,5,0,11.7,0,3.3,94.2,0.796451887
1999,5,5,6,0,11.7,0,3.1,92,1.098554326
1999,5,5,7,0,11.4,0,3.7,90.8,1.238504618
1999,5,5,8,0,10.3,0,3.6,91.5,1.063498547
1999,5,5,9,0,9.8,0,2.9,92.5,0.90747535
1999,5,5,10,43.2,9.7,0,2.3,93.7,0.757178331
1999,5,5,11,578.88,10.4,0,2.2,91.6,1.058032712
1999,5,5,12,1002.24,11.6,0,3,86.5,1.841593245
1999,5,5,13,1296,13.2,0,3,79.1,3.167209694
1999,5,5,14,1572.48,14.2,0,2.8,75.9,3.897594046
1999,5,5,15,1365.12,14.5,0,2.7,73.3,4.402727204
1999,5,5,16,915.84,14.2,0,2.7,76.8,3.752040742
1999,5,5,17,293.76,13.6,0,2.2,79.3,3.219789729
1999,5,5,18,0,12.2,0,2.5,85.7,2.029509533
1999,5,5,19,0,11.4,0,1.8,87.5,1.68275084
1999,5,5,20,0,11.1,0,2,88.4,1.530823844
1999,5,5,21,0,11.3,0,2.7,83,2.273422658
1999,5,5,22,0,11,0,3.1,81.7,2.399014205
1999,5,5,23,0,10.4,0,2.9,82.4,2.216830445
1999,6,6,0,0,9.9,0,1.7,83.2,2.046427874
1999,6,6,1,0,9.8,0,1.7,80.9,2.311037224
1999,6,6,2,0,9.5,0,1.7,80.6,2.300490135
1999,6,6,3,0,9.2,0,1.5,81.5,2.149879583
1999,6,6,4,0,8.7,0,1.5,81.1,2.123389078
1999,6,6,5,0,8.4,0,1.2,82.1,1.970549544
1999,6,6,6,0,8.1,0,1.6,81.9,1.952350812
1999,6,6,7,0,8.1,0,1.3,80.6,2.092574903
1999,6,6,8,0,7.9,0,0.9,81.7,1.947219773
1999,6,6,9,0,8,0,0.8,80.5,2.089091196
1999,6,6,10,25.92,7.9,0,1,82.9,1.81953323
1999,6,6,11,665.28,8.9,0,1.2,78.9,2.402853182
1999,6,6,12,1468.8,10.2,0,2.8,73.2,3.330800262
1999,6,6,13,1624.32,11.5,0,3.4,70.4,4.011231624
1999,6,6,14,1641.6,12.4,0,3.4,68.2,4.572940168
1999,6,6,15,1278.72,12.9,0,2.3,64.9,5.215775699
1999,6,6,16,812.16,13.1,0,2.6,62.1,5.706008698
1999,6,6,17,216,12.5,0,2.4,64.4,5.153136385
1999,6,6,18,0,11.4,0,2,69.1,4.159760077
1999,6,6,19,0,10.5,0,2.3,74.7,3.208040354
1999,6,6,20,0,9.9,0,1.8,75.2,3.020917337
1999,6,6,21,0,9.5,0,2.3,74.7,3.000123732
1999,6,6,22,0,9,0,2.1,76.5,2.694310019
1999,6,6,23,0,8.6,0,2.9,77.3,2.53309539
1999,7,7,0,0,8,0,2.6,79.2,2.228363943
1999,7,7,1,0,7.7,0,2.8,80.2,2.07827978
1999,7,7,2,0,8.1,0,3.9,76.9,2.49167424
1999,7,7,3,0,8.8,0,5.4,76.4,2.669435764
1999,7,7,4,0,9.2,0,5.8,79.2,2.417161909
1999,7,7,5,0,9.3,0,5.7,81.6,2.152722328
1999,7,7,6,0,8.9,1.1,5.8,88.6,1.298223994
1999,7,7,7,0,9.3,0,6.4,85.2,1.731537524
1999,7,7,8,0,9.4,0.1,6.4,84.1,1.872805726
1999,7,7,9,0,8.1,1.2,6,91.9,0.873703954
1999,7,7,10,0,7,0.6,5,92.9,0.710367472
1999,7,7,11,43.2,6.6,1.2,3.7,92.7,0.710559029
1999,7,7,12,43.2,6.4,1.7,2,95.4,0.441617951
1999,7,7,13,69.12,6.2,0.2,2.3,93.9,0.57759107
1999,7,7,14,276.48,6.2,0,2.1,95.3,0.445029185
1999,7,7,15,527.04,6.8,0.1,3.1,92.8,0.710539786
1999,7,7,16,656.64,7.1,0,2.9,91.6,0.846222848
1999,7,7,17,172.8,6.4,0,2.3,88.5,1.104044879
1999,7,7,18,0,4.9,0,1.4,96.5,0.302780968
1999,7,7,19,0,4.8,0,1,96.5,0.300672301
1999,7,7,20,0,5.2,0,1.7,95.1,0.432859588
1999,7,7,21,0,5.6,0,2.3,93.7,0.572238614
1999,7,7,22,0,5.6,0,2.1,93.7,0.572238614
1999,7,7,23,0,5.7,0,2.2,92.3,0.70427542
1999,8,8,0,0,5.7,0.5,2.5,93.8,0.56707891
1999,8,8,1,0,5.8,1.3,3,95.3,0.432874875
1999,8,8,2,0,6.1,1.6,4.4,95.3,0.441962753
1999,8,8,3,0,6.7,1.4,4.9,95.5,0.4410424
1999,8,8,4,0,6.9,0.7,4.5,90.1,0.983731839
1999,8,8,5,0,6.4,0,4.8,91.2,0.844834342
1999,8,8,6,0,6,0,2.5,88.3,1.09261808
1999,8,8,7,0,5.7,0,1.7,89.5,0.960375573
1999,8,8,8,0,5,0,1.5,90.6,0.818881439
1999,8,8,9,0,4.3,0,1.6,91.7,0.688477935
1999,8,8,10,17.28,3.4,0,1.6,94.5,0.428184703
1999,8,8,11,509.76,4.2,0,1.6,90.1,0.815449142
1999,8,8,12,362.88,4.6,0,2.2,90.3,0.821711341
1999,8,8,13,682.56,4.7,1.1,2.5,91.9,0.69099155
1999,8,8,14,1002.24,5.6,0,2.8,86.6,1.21714245
1999,8,8,15,682.56,6,0,3.2,84.1,1.484839954
1999,8,8,16,406.08,6,0,2.6,84.1,1.484839954
1999,8,8,17,60.48,5.8,0,2.3,85.3,1.353885247
1999,8,8,18,0,5.7,0.4,2.5,85.2,1.353672236
1999,8,8,19,0,4.7,0.1,3,91.9,0.69099155
1999,8,8,20,0,4.8,0,3.6,90.5,0.816110532
1999,8,8,21,0,4.8,0,3.3,92,0.687250974
1999,8,8,22,0,4.9,0,3.1,92,0.692070783
1999,8,8,23,0,4.7,0.1,2.1,93.4,0.563030152
1999,9,9,0,0,4.8,0.1,2.6,93.5,0.558391417
1999,9,9,1,0,5,0,3.4,92,0.696920374
1999,9,9,2,0,4.8,0.2,3.5,95,0.429531859
1999,9,9,3,0,4.7,0.7,3,94.9,0.435068754
1999,9,9,4,0,4.6,1,3.3,94.9,0.432033798
1999,9,9,5,0,4.3,1.4,3.5,96.3,0.306911851
1999,9,9,6,0,3.6,0.9,3.1,96.2,0.300047915
1999,9,9,7,0,2.7,0.1,3.2,97.6,0.177792804
1999,9,9,8,0,1,0,1.9,97.2,0.183636959
1999,9,9,9,0,0.7,0.1,1.6,97.1,0.18611705
1999,9,9,10,0,1,0.1,0.9,99.1,0.059026165
1999,9,9,11,0,1.5,0.3,1.8,97.3,0.183570585
1999,9,9,12,43.2,1.8,0.4,2.6,95.6,0.305663072
1999,9,9,13,345.6,2,0,3.6,90.4,0.676522872
1999,9,9,14,1088.64,2.4,0,3.6,80.4,1.421274898
1999,9,9,15,1131.84,2.4,0,3.2,75.3,1.791096427
1999,9,9,16,622.08,2.3,0,3.9,76.9,1.66316443
1999,9,9,17,250.56,1.8,0,3.3,79.6,1.417165153
1999,9,9,18,0,0.8,0,2.7,87.7,0.795122194
1999,9,9,19,0,0,0,1.1,92.9,0.4331
1999,9,9,20,0,-0.8,0,0.8,96.7,0.189877877
1999,9,9,21,0,-0.5,0,0.8,96.7,0.194092155
1999,9,9,22,0,-1.2,0,0.9,100,0
1999,9,9,23,0,-1.2,0,0.9,100,0
1999,10,10,0,0,-0.4,0,0.8,96.8,0.18959048
1999,10,10,1,0,-0.3,0,0.8,90.8,0.549065562
1999,10,10,2,0,-0.9,0,0.8,92.4,0.434100983
1999,10,10,3,0,-1.6,0,0.8,94.1,0.320089048
1999,10,10,4,0,-2.1,0,0.8,98.5,0.078425684
1999,10,10,5,0,-2.3,0,0.9,98.4,0.082422771
1999,10,10,6,0,-1.6,0,0.9,98.6,0.075953333
1999,10,10,7,0,-1.5,0,1.4,96.4,0.196753961
1999,10,10,8,0,-1.3,0,1.5,92.1,0.438171671
1999,10,10,9,0,-1.6,0,1.4,89.7,0.558799524
1999,10,10,10,0,-1.1,0,1.2,88,0.675435432
1999,10,10,11,172.8,-0.9,0,1.1,90.3,0.554049939
1999,10,10,12,492.48,-0.4,0,1.2,88.7,0.669491384
1999,10,10,13,552.96,0,0,1.3,90.9,0.5551
1999,10,10,14,889.92,0.6,0,1.3,89.4,0.675384028
1999,10,10,15,483.84,0.8,0,1.4,89.6,0.672298441
1999,10,10,16,440.64,1,0,2.3,84.1,1.042795588
1999,10,10,17,43.2,0.4,0,4.3,89.2,0.678225724
1999,10,10,18,0,-0.3,0,4.8,90.8,0.549065562
1999,10,10,19,0,-0.5,0,4.2,92.6,0.435236954
1999,10,10,20,0,-0.6,0,4.5,92.6,0.43206648
1999,10,10,21,0,-0.8,0,5.1,90.4,0.552372005
1999,10,10,22,0,-1.1,0,4.9,92.3,0.433404402
1999,10,10,23,0,-1.4,0,5.7,96.4,0.198208808
1999,11,11,0,0,-1.5,0,5.4,96.4,0.196753961
1999,11,11,1,0,-1.6,0,5.2,98.6,0.075953333
1999,11,11,2,0,-1.6,0,5.6,100,0
1999,11,11,3,0,-1.7,0,5.8,98.6,0.075394895
1999,11,11,4,0,-1.7,0,5.3,98.6,0.075394895
1999,11,11,5,0,-1.8,0,5.5,98.5,0.080185814
1999,11,11,6,0,-2.2,0,5.5,100,0
1999,11,11,7,0,-2.2,0,5.5,98.4,0.083036397
1999,11,11,8,0,-2,0,5.8,96.2,0.200155007
1999,11,11,9,0,-1.8,0,6.1,96.3,0.197791674
1999,11,11,10,0,-1.9,0,5.5,94,0.318381033
1999,11,11,11,17.28,-2.3,0,5.8,96.1,0.200905505
1999,11,11,12,207.36,-2.4,0,6.3,96.1,0.199419587
1999,11,11,13,380.16,-2.4,0,5.6,96,0.20453291
1999,11,11,14,915.84,-2,0,5.2,96.2,0.200155007
1999,11,11,15,1080,-1.6,0,5.3,94.1,0.320089048
1999,11,11,16,1175.04,-0.9,0,4.6,92.4,0.434100983
1999,11,11,17,812.16,-0.6,0,5.1,96.7,0.192678295
1999,11,11,18,259.2,-0.7,0,4.9,96.7,0.191273553
1999,11,11,19,0,-1.3,0,4.8,98.6,0.077650676
1999,11,11,20,0,-2,0,4.6,100,0
1999,11,11,21,0,-2.5,0,4.8,100,0
1999,11,11,22,0,-3,0,4.1,100,0
1999,11,11,23,0,-3.3,0,2.7,100,0
1999,12,12,0,0,-3.3,0,1.9,100,0
1999,12,12,1,0,-3,0,0.8,98.2,0.088018461
1999,12,12,2,0,-3.2,0,0.8,98.2,0.086713028
1999,12,12,3,0,-3.5,0,0.8,100,0
1999,12,12,4,0,-3.6,0,0.8,100,0
1999,12,12,5,0,-4.4,0,0.8,100,0
1999,12,12,6,0,-3.9,0,0.8,97.9,0.095991021
1999,12,12,7,0,-3.6,0,0.8,98,0.093503893
1999,12,12,8,0,-3,0,0.8,100,0
1999,12,12,9,0,-3.7,0,0.9,98,0.092804641
1999,12,12,10,0,-4.5,0,0.9,100,0
1999,12,12,11,43.2,-3.6,0,1.1,98,0.093503893
1999,12,12,12,190.08,-2.5,0,1,100,0
1999,12,12,13,302.4,-1.8,0,1.1,100,0
1999,12,12,14,613.44,-1.2,0,1.2,100,0
1999,12,12,15,319.68,-1.1,0,2,100,0
1999,12,12,16,207.36,-0.6,0,3.6,100,0
1999,12,12,17,103.68,-0.3,0,4.7,100,0
1999,12,12,18,17.28,-0.4,0,6.5,100,0
1999,12,12,19,0,-0.8,0,6.9,98.8,0.069046501
1999,12,12,20,0,-1.1,0,7.4,96.6,0.191373372
1999,12,12,21,0,-1.5,0,7.4,98.6,0.076515429
1999,12,12,22,0,-2.2,0,7.2,98.4,0.083036397
1999,12,12,23,0,-2.1,0,6.2,96.2,0.198678399
1999,13,13,0,0,-1.4,0,5.9,96.4,0.198208808
1999,13,13,1,0,-1,0,5.7,98.7,0.073711388
1999,13,13,2,0,-0.4,0,4.7,98.8,0.07109643
1999,13,13,3,0,0.4,0,2.5,100,0
1999,13,13,4,0,1.2,0,1.2,100,0
1999,13,13,5,0,1.7,0,0.9,97.4,0.179328479
1999,13,13,6,0,1.9,0,0.8,95.6,0.307861053
1999,13,13,7,0,2,0,0.8,93.9,0.429873908
1999,13,13,8,0,2.1,0.2,0.9,90.5,0.674281796
1999,13,13,9,0,2.1,0.8,0.9,92.2,0.553620843
1999,13,13,10,0,2,0.5,0.8,92.1,0.556721947
1999,13,13,11,86.4,2,0.3,0.9,90.4,0.676522872
1999,13,13,12,440.64,2.1,0.8,0.9,90.5,0.674281796
1999,13,13,13,639.36,2.4,1.3,0.9,85.5,1.051453368
1999,13,13,14,1062.72,2.7,1.4,1,84.2,1.170469295
1999,13,13,15,829.44,2.9,0.3,1.1,84.3,1.179714708
1999,13,13,16,527.04,3.2,0,1.1,84.6,1.182062425
1999,13,13,17,345.6,3.1,0,1.2,86.1,1.059390982
1999,13,13,18,0,2.7,0,1,89.1,0.807475653
1999,13,13,19,0,2.5,0.2,1.1,92.4,0.555049644
1999,13,13,20,0,2.3,0.5,1.2,95.8,0.302393533
1999,13,13,21,0,2.4,0.2,1.5,97.5,0.181285063
1999,13,13,22,0,2.6,0.3,2.3,97.6,0.176531868
1999,13,13,23,0,2.5,1.3,3.2,99.3,0.051122993
1999,14,14,0,0,2.5,0.8,4.9,97.6,0.175278835
1999,14,14,1,0,2.6,1.4,4.7,99.3,0.051488462
1999,14,14,2,0,2.9,1.1,3.9,99.3,0.052598745
1999,14,14,3,0,3.1,0.2,2.3,99.3,0.053350625
1999,14,14,4,0,3.4,0.2,1.2,100,0
1999,14,14,5,0,4.4,0.4,1.2,99.5,0.041766652
1999,14,14,6,0,4.7,0,1.3,100,0
1999,14,14,7,0,4.8,0,1.2,96.5,0.300672301
1999,14,14,8,0,4.4,0,1.3,94.8,0.434373179
1999,14,14,9,0,4.3,0,0.9,94.8,0.431335574
1999,14,14,10,0,4.4,0,0.9,91.8,0.68497309
1999,14,14,11,86.4,4.4,0,1,91.8,0.68497309
1999,14,14,12,570.24,4.6,0,0.9,90.3,0.821711341
1999,14,14,13,846.72,5.2,0,1.1,86.2,1.219073943
1999,14,14,14,1365.12,5.8,0,0.9,76.9,2.127533959
1999,14,14,15,889.92,5.8,0,1,74,2.394626967
1999,14,14,16,1080,6,0,0.9,71.6,2.652166962
1999,14,14,17,527.04,5.8,0,1,68.6,2.891972568
1999,14,14,18,43.2,4.9,0,0.9,75.7,2.102165004
1999,14,14,19,0,3.4,0,0.9,84.8,1.183346817
1999,14,14,20,0,3.4,0,0.8,84.8,1.183346817
1999,14,14,21,0,3.7,0,0.8,85.1,1.18483737
1999,14,14,22,0,3.4,0,0.9,88,0.934221171
1999,14,14,23,0,3.8,0,0.9,85.1,1.193223117
1999,15,15,0,0,4.1,0,1.2,83.9,1.316845386
1999,15,15,1,0,4.3,0,1.5,85.6,1.194467743
1999,15,15,2,0,4.6,0,2,85.8,1.202917633
1999,15,15,3,0,4.7,0.4,2.2,90.4,0.818952948
1999,15,15,4,0,4.8,0.1,7.6,93.5,0.558391417
1999,15,15,5,0,5,0.1,7.8,93.5,0.566247804
1999,15,15,6,0,4.9,0.2,7.4,92,0.692070783
1999,15,15,7,0,4.8,0,7.3,93.5,0.558391417
1999,15,15,8,0,5.1,0,7.2,92.1,0.693027405
1999,15,15,9,0,5.1,0,6.1,93.6,0.561439923
1999,15,15,10,0,5,0,5.2,95,0.435575234
1999,15,15,11,43.2,5.1,0,6,93.6,0.561439923
1999,15,15,12,120.96,5.2,0,4.8,92.2,0.689041794
1999,15,15,13,440.64,5.8,0,5,89.5,0.967060891
1999,15,15,14,898.56,6.5,0,5.1,85.8,1.372690624
1999,15,15,15,768.96,7.2,0,6.5,82.4,1.78523928
1999,15,15,16,708.48,7.5,0,5.8,81.4,1.925825912
1999,15,15,17,216,7.2,0,5.9,81.1,1.917103545
1999,15,15,18,0,7,0,6.4,80.9,1.91098855
1999,15,15,19,0,7.1,0,6.5,81,1.914075489
1999,15,15,20,0,7,0,6.4,79.6,2.041055834
1999,15,15,21,0,7,0,6.4,76.9,2.311195577
1999,15,15,22,0,7,0,6.5,75.6,2.44126286
1999,15,15,23,0,7.1,0.2,6.8,78.3,2.186075691
1999,16,16,0,0,6.5,0.6,6.3,87.2,1.237354929
1999,16,16,1,0,6.4,0.4,6.9,89.8,0.979239805
1999,16,16,2,0,6.1,0.4,6.9,91.1,0.836908191
1999,16,16,3,0,6,0.3,7.1,89.7,0.961877455
1999,16,16,4,0,5.8,1.2,6.5,89.6,0.957850787
1999,16,16,5,0,5.7,1.4,6.6,92.3,0.70427542
1999,16,16,6,0,5.7,1.7,6.4,93.8,0.56707891
1999,16,16,7,0,6,0.6,7.1,92.5,0.700396205
1999,16,16,8,0,6.7,0,7.1,90,0.980094221
1999,16,16,9,0,7.6,0,7.4,89.2,1.125891185
1999,16,16,10,0,8.4,0,7.4,87.1,1.420116711
1999,16,16,11,0,8.7,0,7.7,81.1,2.123389078
1999,16,16,12,25.92,8.9,0,7.8,75.3,2.812818654
1999,16,16,13,207.36,9.2,0,7.4,72,3.253871801
1999,16,16,14,164.16,9,0.2,7.3,77.7,2.556728231
1999,16,16,15,0,8.3,1,6.5,89.5,1.148085808
1999,16,16,16,0,8.3,1.8,6.7,90.8,1.005941851
1999,16,16,17,0,8.5,1.6,6,90.8,1.01969205
1999,16,16,18,0,8.5,0.8,5.8,93.3,0.742601819
1999,16,16,19,0,8.4,0.9,6,94.6,0.59446746
1999,16,16,20,0,8.3,1,5,93.3,0.732588087
1999,16,16,21,0,8,0.8,5.2,91.9,0.867776343
1999,16,16,22,0,7.5,0.8,5,91.7,0.859373928
1999,16,16,23,0,7.2,1.1,5,92.9,0.720181755
1999,17,17,0,0,7.1,0.3,5,92.9,0.715259788
1999,17,17,1,0,7.1,0.5,4.5,92.9,0.715259788
1999,17,17,2,0,7.1,0.7,4.3,95.6,0.443259587
1999,17,17,3,0,7.3,0.8,4.6,94.3,0.58214945
1999,17,17,4,0,6,0.3,5.1,95.3,0.438914955
1999,17,17,5,0,5.5,0.7,4.6,96.6,0.306688753
1999,17,17,6,0,5.5,0.4,3.3,96.6,0.306688753
1999,17,17,7,0,5.2,0.8,3.5,93.6,0.565367626
1999,17,17,8,0,4.9,0.1,3.6,93.5,0.562307511
1999,17,17,9,0,5,0,3.8,92,0.696920374
1999,17,17,10,0,4.7,0.7,2.8,94.9,0.435068754
1999,17,17,11,129.6,4.6,0.2,2.7,94.9,0.432033798
1999,17,17,12,388.8,4.7,0,3,94.9,0.435068754
1999,17,17,13,596.16,5.1,0,2.8,92.1,0.693027405
1999,17,17,14,622.08,5.3,0,2.9,89.3,0.951831095
1999,17,17,15,492.48,5.4,0,3.1,87.9,1.083887322
1999,17,17,16,483.84,5.6,0,2.5,88,1.089978313
1999,17,17,17,388.8,5.6,0,1.6,86.6,1.21714245
1999,17,17,18,43.2,5.2,0,1.9,90.6,0.8303837
1999,17,17,19,0,5.2,0,2.2,90.6,0.8303837
1999,17,17,20,0,5.2,0,2.5,92.1,0.697875663
1999,17,17,21,0,5.2,0,1.6,92.1,0.697875663
1999,17,17,22,0,4.8,0,1.7,93.5,0.558391417
1999,17,17,23,0,3.8,0,1.7,96.2,0.304311936
1999,18,18,0,0,3.3,0,1.5,97.7,0.177796492
1999,18,18,1,0,2.7,0,1.1,97.6,0.177792804
1999,18,18,2,0,2.6,0,1,97.6,0.176531868
1999,18,18,3,0,3,0,0.8,96,0.302705757
1999,18,18,4,0,2.4,0,0.8,97.5,0.181285063
1999,18,18,5,0,1.9,0,0.9,99.2,0.055974737
1999,18,18,6,0,2,0,1.1,97.5,0.176177831
1999,18,18,7,0,1.9,0,1.4,99.2,0.055974737
1999,18,18,8,0,2,0,1.3,97.4,0.183224945
1999,18,18,9,0,1.3,0,0.8,99.1,0.060316314
1999,18,18,10,0,1.8,0,1.3,97.4,0.180619088
1999,18,18,11,103.68,2.4,0.2,1.1,97.5,0.181285063
1999,18,18,12,336.96,3,0,2.4,97.7,0.17405581
1999,18,18,13,570.24,3.7,0,3.1,99.4,0.047711572
1999,18,18,14,665.28,4.3,0,3.2,100,0
1999,18,18,15,786.24,5,0,3.1,95,0.435575234
1999,18,18,16,1252.8,5.4,0,3.9,89.3,0.958478872
1999,18,18,17,596.16,4.6,0,3.2,87.3,1.075848869
1999,18,18,18,69.12,3.5,0,4,89.7,0.807562674
1999,18,18,19,0,3.4,0,4.2,91.2,0.685095526
1999,18,18,20,0,3.3,0,4.6,92.8,0.556580324
1999,18,18,21,0,3.5,0,4.4,91.3,0.682116045
1999,18,18,22,0,4,0,4.2,90,0.812182457
1999,18,18,23,0,4,0,4.7,90,0.812182457
1999,19,19,0,0,4,0,5.3,90,0.812182457
1999,19,19,1,0,3.8,0,4.9,89.9,0.808829093
1999,19,19,2,0,3.7,0,4.4,88.2,0.938327581
1999,19,19,3,0,3.8,0,4.7,86.7,1.065091776
1999,19,19,4,0,3.7,0,5,86.6,1.06555844
1999,19,19,5,0,3.8,0,4.5,89.9,0.808829093
1999,19,19,6,0,4.4,0,4.5,87.2,1.069226287
1999,19,19,7,0,4.6,0,4.8,85.8,1.202917633
1999,19,19,8,0,4.3,0,5.1,87.1,1.070044019
1999,19,19,9,0,4,0,4.6,88.5,0.934009826
1999,19,19,10,0,4,0,4.8,88.5,0.934009826
1999,19,19,11,190.08,4.2,0,5.8,87,1.070791803
1999,19,19,12,682.56,5.1,0,6,83.2,1.473779799
1999,19,19,13,725.76,5.7,0,6.4,82.4,1.609772389
1999,19,19,14,829.44,6.3,0,6.3,81.5,1.76385435
1999,19,19,15,1175.04,7,0,6.1,80.8,1.920993726
1999,19,19,16,1209.6,7.6,0,5.8,78.9,2.199657779
1999,19,19,17,449.28,7.4,0,4.9,77.3,2.33431215
1999,19,19,18,86.4,7.2,0,5.5,78.4,2.19097548
1999,19,19,19,0,7.1,0,5.9,79.7,2.045038549
1999,19,19,20,0,7.1,0,6.2,75.7,2.44800181
1999,19,19,21,0,7.1,0,6.1,74.4,2.57896487
1999,19,19,22,0,6.9,0,5.6,74.1,2.573601478
1999,19,19,23,0,7,0,5.6,71.6,2.841469886
1999,20,20,0,0,7,0,5.6,72.9,2.711402603
1999,20,20,1,0,6.9,0,4.8,75.4,2.44442457
1999,20,20,2,0,7,0,5.3,76.8,2.321200752
1999,20,20,3,0,7,0,5,78.2,2.181128293
1999,20,20,4,0,6.9,0,5.3,79.4,2.04695716
1999,20,20,5,0,6.8,0,5.2,79.3,2.042801885
1999,20,20,6,0,6.9,0,4.9,79.4,2.04695716
1999,20,20,7,0,7.1,0,4,78.3,2.186075691
1999,20,20,8,0,6.8,0,3.1,83.3,1.64805756
1999,20,20,9,0,6.6,0,2.7,85.9,1.372449632
1999,20,20,10,0,6.5,0,2.9,87.2,1.237354929
1999,20,20,11,0,6.3,0,3,84.3,1.496892611
1999,20,20,12,60.48,6,0,3.3,88.3,1.09261808
1999,20,20,13,406.08,6.6,0,2.8,83.2,1.635259136
1999,20,20,14,959.04,8.6,0,2,66.6,3.727109517
1999,20,20,15,872.64,9.9,0,2.3,55,5.481503233
1999,20,20,16,915.84,10.5,0,2.4,53.9,5.845480645
1999,20,20,17,743.04,10.6,0,2.9,57.3,5.450600219
1999,20,20,18,120.96,9.2,0,2.6,67.4,3.788436454
1999,20,20,19,0,8.2,0,1.8,77,2.49782038
1999,20,20,20,0,8.1,0,2.2,79.4,2.222012526
1999,20,20,21,0,8.5,0,1.7,77.2,2.527062906
1999,20,20,22,0,8.2,0,1.8,78.2,2.367499317
1999,20,20,23,0,8.1,0,1.8,79.3,2.232798995
1999,21,21,0,0,7.8,0,1.8,80.3,2.081942767
1999,21,21,1,0,7.4,0,1.8,82.5,1.799579851
1999,21,21,2,0,7.2,0,1.4,82.4,1.78523928
1999,21,21,3,0,6.8,0.2,1,86,1.38160514
1999,21,21,4,0,6.4,0.1,1.1,91.2,0.844834342
1999,21,21,5,0,6.2,0,1.9,91.2,0.833246133
1999,21,21,6,0,6.4,0.1,2.7,92.6,0.710428878
1999,21,21,7,0,6.9,0,2.4,90.1,0.983731839
1999,21,21,8,0,7,0,1.9,90.2,0.980507214
1999,21,21,9,0,6.9,0,1.8,91.5,0.844618246
1999,21,21,10,0,6.7,0,1.4,96.8,0.313630151
1999,21,21,11,120.96,6.8,0,1.2,94.1,0.58224788
1999,21,21,12,336.96,7.3,0,1.6,91.6,0.857904453
1999,21,21,13,682.56,8,0,1.3,86.8,1.414154041
1999,21,21,14,1192.32,9,0,1.6,82.5,2.006401078
1999,21,21,15,1399.68,9.9,0,1.3,77.5,2.740751616
1999,21,21,16,1131.84,10.4,0,1.8,73.5,3.337841295
1999,21,21,17,596.16,10.2,0,1.6,74.3,3.194088311
1999,21,21,18,129.6,9.4,0,0.8,78.2,2.567746215
1999,21,21,19,0,8.3,0,0.8,83.3,1.826003143
1999,21,21,20,0,7.9,0,1.2,85.5,1.542879055
1999,21,21,21,0,6.7,0,0.8,90,0.980094221
1999,21,21,22,0,5.9,0,0.8,93.9,0.565723987
1999,21,21,23,0,5.7,0,0.8,93.8,0.56707891
1999,22,22,0,0,5.3,0,0.8,95.1,0.435885268
