Year,Day,DOY,Dec_day,Hour,Minute,E153,E158,E159,E161,T13,T14,T21,T22
1999,180,180,180.272,6,32,0.134,,0.254,0.118,0.070,,0.160,0.071
1999,180,180,180.293,7,2,0.099,,0.141,0.086,0.101,,0.097,0.111
1999,180,180,180.314,7,32,0.197,,0.163,0.093,0.045,,0.082,0.019
1999,180,180,180.335,8,2,0.197,,0.238,0.000,0.020,,0.070,0.096
1999,180,180,180.356,8,32,0.206,,0.107,0.075,0.030,,0.078,0.028
1999,180,180,180.376,9,2,0.259,,0.107,0.029,0.111,,0.043,0.056
1999,180,180,180.397,9,32,0.112,,0.216,0.154,0.151,,0.202,0.127
1999,180,180,180.418,10,2,0.268,,0.426,0.197,0.176,,0.175,0.121
1999,180,180,180.439,10,32,0.364,,0.408,0.176,0.186,,0.288,0.186
1999,180,180,180.46,11,2,0.248,,0.345,0.183,0.156,,0.268,0.152
1999,180,180,180.481,11,32,0.498,,0.176,0.176,0.111,,0.257,0.127
1999,180,180,180.501,12,2,0.452,,0.282,0.176,0.116,,0.210,0.235
1999,180,180,180.522,12,32,0.316,,0.426,0.190,0.231,,0.249,0.245
1999,180,180,180.543,13,2,0.316,,0.357,0.215,0.111,,0.440,0.297
1999,180,180,180.564,13,32,0.452,,0.357,0.190,0.151,,0.463,0.226
1999,180,180,180.585,14,2,0.397,,0.266,0.197,0.136,,0.202,0.186
1999,180,180,180.606,14,32,0.463,,0.163,0.226,0.186,,0.276,0.235
1999,180,180,180.626,15,2,0.296,,0.216,0.140,0.206,,0.210,0.121
1999,180,180,180.647,15,32,0.544,,0.047,0.197,0.070,,0.167,0.071
1999,180,180,180.668,16,2,1.263,,0.329,0.731,0.337,,0.630,0.808
1999,180,180,180.689,16,32,1.118,,0.749,1.147,1.080,,0.938,1.341
1999,180,180,180.71,17,2,1.013,,0.909,1.050,0.749,,0.840,0.808
1999,180,180,180.731,17,32,1.118,,0.495,0.742,0.643,,0.700,0.793
1999,180,180,180.751,18,2,1.362,,0.605,0.824,0.613,,0.685,1.105
1999,180,180,180.772,18,32,0.594,,0.774,0.742,0.573,,0.778,0.777
1999,180,180,180.793,19,2,0.344,,0.586,0.358,0.417,,0.646,0.554
1999,180,180,180.814,19,32,0.305,,0.298,0.147,0.186,,0.307,0.297
1999,180,180,180.835,20,2,0.296,,0.282,0.140,0.206,,0.249,0.297
1999,180,180,180.856,20,32,0.151,,0.329,0.086,0.211,,0.202,0.334
1999,180,180,180.876,21,2,0.129,,0.201,0.158,0.231,,0.167,0.245
1999,180,180,180.897,21,32,0.206,,0.075,0.068,0.085,,0.105,0.201
1999,180,180,180.918,22,2,0.151,,0.238,0.054,0.070,,0.070,0.186
1999,180,180,180.939,22,32,0.182,,0.282,0.068,0.065,,0.097,0.127
1999,180,180,180.96,23,2,0.121,,0.150,0.118,0.060,,0.105,0.158
1999,180,180,180.981,23,32,0.121,,0.254,0.111,0.035,,0.070,0.121
1999,181,181,181.001,0,2,0.096,,0.147,0.072,0.040,,0.070,0.056
1999,181,181,181.022,0,32,0.189,,0.063,0.039,0.030,,0.019,0.170
1999,181,181,181.043,1,2,0.096,,0.169,0.032,0.106,,0.093,0.087
1999,181,181,181.064,1,32,0.132,,0.323,0.072,0.146,,0.132,0.059
1999,181,181,181.085,2,2,0.053,,0.323,0.111,0.141,,0.066,0.139
1999,181,181,181.106,2,32,0.132,,0.091,0.047,0.085,,0.023,0.022
1999,181,181,181.126,3,2,0.132,,0.113,0.039,0.000,,0.004,0.056
1999,181,181,181.147,3,32,0.046,,0.160,0.090,0.101,,0.117,0.087
1999,181,181,181.168,4,2,0.077,,0.197,0.047,0.055,,0.101,0.028
1999,181,181,181.189,4,32,0.083,,0.113,0.061,0.060,,0.070,0.037
1999,181,181,181.21,5,2,0.132,,0.160,0.082,0.050,,0.093,0.093
1999,181,181,181.231,5,32,0.140,,0.113,0.165,0.121,,0.226,0.068
1999,181,181,181.251,6,2,0.072,,0.370,0.075,0.116,,0.148,0.068
1999,181,181,181.272,6,32,0.042,,0.223,0.061,0.156,,0.163,0.074
1999,181,181,181.293,7,2,0.105,,0.292,0.072,0.131,,0.086,0.074
1999,181,181,181.314,7,32,0.311,,0.169,0.115,0.025,,0.101,0.037
1999,181,181,181.335,8,2,0.836,,0.470,0.384,0.221,,0.389,0.350
1999,181,181,181.356,8,32,1.164,,0.906,1.029,0.427,,0.724,0.910
1999,181,181,181.376,9,2,1.110,,0.724,0.781,0.613,,0.755,0.817
1999,181,181,181.397,9,32,1.542,,1.135,1.111,0.583,,0.739,1.102
1999,181,181,181.418,10,2,1.629,,1.082,1.229,0.749,,1.089,1.155
1999,181,181,181.439,10,32,1.094,,1.110,1.047,0.915,,0.934,0.910
1999,181,181,181.46,11,2,0.978,,1.006,1.014,0.628,,0.868,0.786
1999,181,181,181.481,11,32,1.239,,0.906,1.047,0.749,,0.739,1.118
1999,181,181,181.501,12,2,1.520,,1.370,1.556,1.221,,1.222,1.353
1999,181,181,181.522,12,32,1.412,,1.630,1.616,1.302,,1.265,1.545
1999,181,181,181.543,13,2,1.276,,1.771,1.616,1.347,,1.265,1.783
1999,181,181,181.564,13,32,1.888,,1.737,1.839,1.553,,1.222,1.375
1999,181,181,181.585,14,2,1.888,,1.464,1.882,1.508,,1.342,1.523
1999,181,181,181.606,14,32,1.717,,1.737,1.616,1.392,,1.222,1.155
1999,181,181,181.626,15,2,2.044,,1.194,1.341,1.176,,1.265,1.046
1999,181,181,181.647,15,32,1.717,,1.771,1.495,1.412,,1.342,1.294
1999,181,181,181.668,16,2,1.520,,1.370,1.473,1.508,,1.342,1.418
1999,181,181,181.689,16,32,1.373,,1.464,1.577,1.322,,1.163,1.176
1999,181,181,181.71,17,2,1.336,,1.339,1.161,1.176,,1.054,1.310
1999,181,181,181.731,17,32,1.094,,1.276,1.125,1.412,,1.089,1.272
1999,181,181,181.751,18,2,1.132,,1.053,1.358,0.950,,1.148,1.375
1999,181,181,181.772,18,32,0.993,,0.834,0.728,0.668,,0.685,0.864
1999,181,181,181.793,19,2,0.809,,0.524,0.394,0.668,,0.471,0.724
1999,181,181,181.814,19,32,0.351,,0.542,0.405,0.302,,0.436,0.641
1999,181,181,181.835,20,2,0.351,,0.354,0.197,0.231,,0.358,0.406
1999,181,181,181.856,20,32,0.311,,0.417,0.244,0.241,,0.214,0.241
1999,181,181,181.876,21,2,0.263,,0.292,0.122,0.166,,0.253,0.232
1999,181,181,181.897,21,32,0.162,,0.138,0.075,0.070,,0.117,0.161
1999,181,181,181.918,22,2,0.154,,0.197,0.097,0.045,,0.171,0.130
1999,181,181,181.939,22,32,0.072,,0.169,0.165,0.156,,0.101,0.241
1999,181,181,181.96,23,2,0.015,,0.072,0.122,0.101,,0.171,0.093
1999,181,181,181.981,23,32,0.053,,0.113,0.068,0.030,,0.078,0.087
1999,182,182,182.001,0,2,0.050,,0.078,0.090,0.136,,0.043,0.084
1999,182,182,182.022,0,32,0.050,,0.000,0.022,0.030,,0.097,0.034
1999,182,182,182.043,1,2,0.061,,0.050,0.032,0.015,,0.000,0.019
1999,182,182,182.064,1,32,0.013,,0.069,0.061,0.035,,0.086,0.111
1999,182,182,182.085,2,2,0.055,,0.110,0.047,0.106,,0.016,0.056
1999,182,182,182.106,2,32,0.116,,0.157,0.000,0.121,,0.070,0.105
1999,182,182,182.126,3,2,0.044,,0.119,0.032,0.050,,0.016,0.056
1999,182,182,182.147,3,32,0.160,,0.000,0.000,0.000,,0.000,0.012
1999,182,182,182.168,4,2,0.094,,0.050,0.004,0.025,,0.000,0.009
1999,182,182,182.189,4,32,0.252,,0.016,0.100,0.000,,0.051,0.111
1999,182,182,182.21,5,2,0.862,,0.364,0.423,0.211,,0.280,0.368
1999,182,182,182.231,5,32,1.327,,0.335,0.624,0.322,,0.467,0.495
1999,182,182,182.251,6,2,1.555,,0.897,0.907,0.543,,0.650,0.762
1999,182,182,182.272,6,32,1.467,,1.392,1.280,0.980,,0.911,1.241
1999,182,182,182.293,7,2,1.289,,1.455,1.412,1.191,,1.082,1.452
1999,182,182,182.314,7,32,1.452,,1.762,1.412,1.412,,1.121,1.430
1999,182,182,182.335,8,2,1.713,,1.332,1.677,1.256,,1.405,1.563
1999,182,182,182.356,8,32,1.906,,1.075,1.513,1.171,,0.977,1.204
1999,182,182,182.376,9,2,1.735,,1.157,1.351,1.191,,0.942,1.344
1999,182,182,182.397,9,32,1.386,,1.956,2.125,1.457,,1.658,1.907
1999,182,182,182.418,10,2,1.371,,1.837,1.699,1.648,,1.362,1.752
1999,182,182,182.439,10,32,1.691,,1.455,1.530,1.191,,1.101,1.387
1999,182,182,182.46,11,2,1.430,,1.301,1.373,1.236,,1.082,1.517
1999,182,182,182.481,11,32,1.022,,1.050,0.907,1.055,,1.031,1.241
1999,182,182,182.501,12,2,1.037,,1.125,1.122,0.925,,0.992,1.040
1999,182,182,182.522,12,32,1.371,,1.185,1.075,0.663,,0.957,1.111
1999,182,182,182.543,13,2,1.691,,1.213,1.452,1.171,,1.198,1.430
1999,182,182,182.564,13,32,1.235,,1.361,1.265,1.075,,1.140,1.474
1999,182,182,182.585,14,2,0.941,,1.125,1.043,0.980,,1.276,0.954
1999,182,182,182.606,14,32,0.941,,1.050,1.014,0.744,,0.992,1.226
1999,182,182,182.626,15,2,1.197,,1.455,1.430,1.256,,1.121,1.365
1999,182,182,182.647,15,32,1.327,,1.392,1.391,1.317,,1.296,1.430
1999,182,182,182.668,16,2,1.386,,1.392,1.530,1.457,,1.121,1.802
1999,182,182,182.689,16,32,1.235,,1.332,1.297,1.412,,1.175,1.307
1999,182,182,182.71,17,2,1.252,,1.103,1.513,1.362,,1.276,1.387
1999,182,182,182.731,17,32,1.053,,1.103,0.803,0.638,,0.735,0.988
1999,182,182,182.751,18,2,0.748,,0.740,0.509,0.402,,0.529,0.446
1999,182,182,182.772,18,32,0.612,,0.674,0.287,0.211,,0.393,0.402
1999,182,182,182.793,19,2,0.467,,0.502,0.244,0.216,,0.331,0.316
1999,182,182,182.814,19,32,0.298,,0.364,0.244,0.236,,0.280,0.402
1999,182,182,182.835,20,2,0.178,,0.364,0.208,0.216,,0.268,0.235
1999,182,182,182.856,20,32,0.200,,0.157,0.165,0.211,,0.210,0.133
1999,182,182,182.876,21,2,0.101,,0.100,0.061,0.055,,0.175,0.152
1999,182,182,182.897,21,32,0.116,,0.013,0.093,0.030,,0.058,0.077
1999,182,182,182.918,22,2,0.123,,0.006,0.032,0.040,,0.031,0.050
1999,182,182,182.939,22,32,0.145,,0.100,0.082,0.050,,0.195,0.068
1999,182,182,182.96,23,2,0.075,,0.157,0.075,0.035,,0.051,0.065
1999,182,182,182.981,23,32,0.039,,0.060,0.082,0.035,,0.086,0.046
1999,183,183,183.001,0,2,0.020,,0.066,0.086,0.080,,0.043,0.068
1999,183,183,183.022,0,32,0.026,,0.129,0.100,0.126,,0.031,0.093
1999,183,183,183.043,1,2,0.053,,0.163,0.108,0.111,,0.023,0.022
1999,183,183,183.064,1,32,0.143,,0.031,0.007,0.025,,0.008,0.000
1999,183,183,183.085,2,2,0.125,,0.000,0.000,0.030,,0.004,0.000
1999,183,183,183.106,2,32,0.000,,0.163,0.122,0.146,,0.086,0.149
1999,183,183,183.126,3,2,0.000,,0.107,0.050,0.171,,0.093,0.074
1999,183,183,183.147,3,32,0.000,,0.053,0.032,0.000,,0.074,0.031
1999,183,183,183.168,4,2,0.000,,0.003,0.007,0.040,,0.043,0.087
1999,183,183,183.189,4,32,0.013,,0.016,0.000,0.035,,0.004,0.031
1999,183,183,183.21,5,2,0.149,,0.053,0.068,0.060,,0.004,0.056
1999,183,183,183.231,5,32,0.474,,0.129,0.269,0.085,,0.066,0.251
1999,183,183,183.251,6,2,0.950,,0.627,0.746,0.337,,0.296,0.350
1999,183,183,183.272,6,32,1.156,,0.777,0.946,0.482,,0.603,0.836
1999,183,183,183.293,7,2,1.322,,0.865,1.315,0.854,,1.019,0.981
1999,183,183,183.314,7,32,1.485,,1.147,1.190,0.884,,0.984,1.238
1999,183,183,183.335,8,2,1.594,,1.417,1.566,1.317,,1.191,1.533
1999,183,183,183.356,8,32,1.529,,1.323,1.785,1.362,,1.249,1.793
1999,183,183,183.376,9,2,1.572,,1.445,1.631,1.106,,1.268,1.464
1999,183,183,183.397,9,32,2.364,,1.480,1.523,1.231,,1.230,1.554
1999,183,183,183.418,10,2,2.107,,1.480,1.717,1.206,,1.311,1.198
1999,183,183,183.439,10,32,1.825,,1.646,1.996,1.618,,1.230,1.464
1999,183,183,183.46,11,2,1.752,,1.646,1.591,2.151,,1.440,1.464
1999,183,183,183.481,11,32,2.482,,0.991,2.337,2.000,,1.268,1.019
1999,183,183,183.501,12,2,2.107,,1.947,1.896,1.668,,1.440,1.319
1999,183,183,183.522,12,32,2.002,,1.984,2.308,1.472,,1.459,1.554
1999,183,183,183.543,13,2,1.952,,1.580,1.674,1.749,,1.619,1.217
1999,183,183,183.564,13,32,2.107,,1.580,1.896,1.884,,1.619,1.870
1999,183,183,183.585,14,2,1.730,,1.752,2.251,2.246,,1.696,1.533
1999,183,183,183.606,14,32,1.875,,1.646,1.717,1.884,,1.311,1.443
1999,183,183,183.626,15,2,1.638,,1.683,1.828,2.060,,1.354,1.697
1999,183,183,183.647,15,32,1.730,,1.351,1.853,1.618,,1.311,1.486
1999,183,183,183.668,16,2,1.550,,1.323,1.523,1.548,,1.210,1.334
1999,183,183,183.689,16,32,1.485,,1.511,1.674,1.799,,1.191,1.669
1999,183,183,183.71,17,2,1.285,,1.580,1.631,1.573,,1.249,1.669
1999,183,183,183.731,17,32,1.704,,1.147,1.172,1.271,,0.837,0.836
1999,183,183,183.751,18,2,1.382,,0.708,0.918,1.010,,1.078,1.034
1999,183,183,183.772,18,32,1.081,,1.016,1.025,0.975,,0.805,0.966
1999,183,183,183.793,19,2,0.796,,1.263,0.799,0.422,,0.510,0.591
1999,183,183,183.814,19,32,0.671,,0.799,0.685,0.508,,0.459,0.672
1999,183,183,183.835,20,2,0.408,,0.552,0.470,0.377,,0.459,0.560
1999,183,183,183.856,20,32,0.463,,0.329,0.348,0.256,,0.436,0.313
1999,183,183,183.876,21,2,0.364,,0.608,0.190,0.246,,0.315,0.313
1999,183,183,183.897,21,32,0.419,,0.442,0.244,0.226,,0.296,0.409
1999,183,183,183.918,22,2,0.439,,0.329,0.176,0.231,,0.218,0.409
1999,183,183,183.939,22,32,0.296,,0.392,0.258,0.276,,0.346,0.576
1999,183,183,183.96,23,2,0.224,,0.392,0.358,0.196,,0.210,0.467
1999,183,183,183.981,23,32,0.621,,0.176,0.133,0.146,,0.078,0.139
1999,184,184,184.001,0,2,0.577,,0.235,0.104,0.065,,0.105,0.084
1999,184,184,184.022,0,32,0.246,,0.326,0.272,0.281,,0.261,0.337
1999,184,184,184.043,1,2,0.351,,0.455,0.215,0.176,,0.202,0.266
1999,184,184,184.064,1,32,0.246,,0.492,0.358,0.176,,0.241,0.356
1999,184,184,184.085,2,2,0.322,,0.473,0.283,0.281,,0.280,0.437
1999,184,184,184.106,2,32,0.493,,0.339,0.215,0.151,,0.175,0.266
1999,184,184,184.126,3,2,0.303,,0.263,0.240,0.126,,0.230,0.257
1999,184,184,184.147,3,32,0.331,,0.439,0.272,0.070,,0.230,0.257
1999,184,184,184.168,4,2,0.601,,0.223,0.398,0.241,,0.385,0.483
1999,184,184,184.189,4,32,0.809,,0.727,1.036,0.719,,0.879,0.889
1999,184,184,184.21,5,2,1.094,,1.408,1.312,1.045,,0.914,1.288
1999,184,184,184.231,5,32,1.439,,1.009,1.054,0.769,,1.016,0.972
1999,184,184,184.251,6,2,1.772,,1.345,1.602,1.206,,1.222,1.046
1999,184,184,184.272,6,32,1.866,,1.034,1.645,1.045,,1.086,1.173
1999,184,184,184.293,7,2,1.748,,1.439,1.670,1.312,,1.105,1.390
1999,184,184,184.314,7,32,1.239,,1.784,1.645,1.668,,1.813,1.248
1999,184,184,184.335,8,2,1.656,,2.097,2.090,2.241,,1.366,1.808
1999,184,184,184.356,8,32,1.893,,1.408,1.871,1.291,,1.521,1.477
1999,184,184,184.376,9,2,1.794,,1.285,1.563,1.181,,0.914,1.310
1999,184,184,184.397,9,32,1.564,,1.345,1.348,1.101,,0.961,1.211
1999,184,184,184.418,10,2,1.678,,1.313,1.254,0.704,,1.179,1.173
1999,184,184,184.439,10,32,1.820,,2.361,1.624,1.518,,1.969,1.152
1999,184,184,184.46,11,2,1.919,,1.897,1.892,1.824,,1.786,1.545
1999,184,184,184.481,11,32,2.208,,2.317,2.118,1.854,,1.479,1.616
1999,184,184,184.501,12,2,2.075,,1.674,1.871,1.995,,1.763,1.588
1999,184,184,184.522,12,32,1.820,,1.749,2.039,2.111,,1.521,1.567
1999,184,184,184.543,13,2,1.629,,1.574,1.803,1.854,,1.479,1.638
1999,184,184,184.564,13,32,1.993,,1.285,1.541,1.402,,1.409,1.368
1999,184,184,184.585,14,2,1.993,,1.226,1.541,1.518,,1.409,1.455
1999,184,184,184.606,14,32,1.794,,1.257,1.272,1.271,,0.930,1.502
1999,184,184,184.626,15,2,1.721,,0.984,1.201,1.271,,1.016,1.077
1999,184,184,184.647,15,32,1.586,,1.085,1.348,1.312,,1.128,1.173
1999,184,184,184.668,16,2,1.748,,1.009,1.104,1.588,,1.280,0.994
1999,184,184,184.689,16,32,1.842,,1.379,0.946,1.492,,1.163,0.709
1999,184,184,184.71,17,2,1.336,,0.815,1.054,0.920,,0.786,0.873
1999,184,184,184.731,17,32,1.147,,1.009,1.022,0.749,,0.708,0.796
1999,184,184,184.751,18,2,0.882,,0.887,0.828,0.884,,0.755,0.941
1999,184,184,184.772,18,32,0.765,,0.624,0.774,0.769,,0.708,0.907
1999,184,184,184.793,19,2,0.601,,0.564,0.387,0.643,,0.490,0.749
1999,184,184,184.814,19,32,0.515,,0.370,0.283,0.382,,0.385,0.483
1999,184,184,184.835,20,2,0.303,,0.404,0.247,0.261,,0.331,0.424
1999,184,184,184.856,20,32,0.434,,0.279,0.226,0.196,,0.187,0.316
1999,184,184,184.876,21,2,0.331,,0.210,0.176,0.196,,0.253,0.368
1999,184,184,184.897,21,32,0.395,,0.147,0.104,0.070,,0.113,0.316
1999,184,184,184.918,22,2,0.283,,0.103,0.054,0.080,,0.136,0.195
1999,184,184,184.939,22,32,0.162,,0.210,0.075,0.101,,0.093,0.297
1999,184,184,184.96,23,2,0.064,,0.370,0.082,0.151,,0.121,0.217
1999,184,184,184.981,23,32,0.195,,0.091,0.039,0.050,,0.093,0.130
1999,185,185,185.001,0,2,0.160,,0.110,0.061,0.035,,0.183,0.139
1999,185,185,185.022,0,32,0.099,,0.179,0.100,0.020,,0.156,0.139
1999,185,185,185.043,1,2,0.121,,0.219,0.090,0.060,,0.093,0.139
1999,185,185,185.064,1,32,0.079,,0.000,0.022,0.010,,0.043,0.040
1999,185,185,185.085,2,2,0.136,,0.060,0.043,0.000,,0.004,0.040
1999,185,185,185.106,2,32,0.013,,0.207,0.111,0.090,,0.074,0.149
1999,185,185,185.126,3,2,0.099,,0.169,0.072,0.116,,0.140,0.124
1999,185,185,185.147,3,32,0.121,,0.088,0.029,0.050,,0.008,0.000
1999,185,185,185.168,4,2,0.129,,0.000,0.072,0.010,,0.000,0.012
1999,185,185,185.189,4,32,0.099,,0.260,0.129,0.055,,0.140,0.108
1999,185,185,185.21,5,2,0.215,,0.351,0.244,0.166,,0.218,0.331
1999,185,185,185.231,5,32,0.816,,0.539,0.523,0.281,,0.486,0.430
1999,185,185,185.251,6,2,0.846,,0.398,0.742,0.261,,0.560,0.579
1999,185,185,185.272,6,32,0.623,,0.558,0.366,0.116,,0.447,0.409
1999,185,185,185.293,7,2,0.649,,0.467,0.269,0.241,,0.440,0.467
1999,185,185,185.314,7,32,0.401,,0.367,0.355,0.216,,0.416,0.353
1999,185,185,185.335,8,2,0.675,,0.433,0.487,0.216,,0.381,0.452
1999,185,185,185.356,8,32,1.217,,0.953,1.133,0.543,,0.825,0.969
1999,185,185,185.376,9,2,1.515,,1.370,1.842,1.141,,1.097,1.607
1999,185,185,185.397,9,32,1.412,,1.028,1.233,1.161,,1.175,1.402
1999,185,185,185.418,10,2,1.075,,1.000,1.362,0.844,,0.922,1.127
1999,185,185,185.439,10,32,1.471,,1.429,1.559,1.307,,1.276,1.607
1999,185,185,185.46,11,2,1.581,,1.665,1.663,1.437,,1.023,1.241
1999,185,185,185.481,11,32,1.603,,1.248,1.050,1.080,,0.957,1.381
1999,185,185,185.501,12,2,1.160,,1.163,1.050,1.241,,0.763,0.901
1999,185,185,185.522,12,32,1.143,,1.082,1.233,1.025,,1.233,1.300
1999,185,185,185.543,13,2,1.739,,1.699,1.939,1.844,,1.988,1.728
1999,185,185,185.564,13,32,1.811,,1.163,1.437,1.608,,1.700,1.560
1999,185,185,185.585,14,2,1.695,,2.088,1.961,2.332,,1.580,1.260
1999,185,185,185.606,14,32,1.789,,1.665,1.864,2.166,,1.580,1.901
1999,185,185,185.626,15,2,1.331,,1.887,1.914,1.663,,1.560,1.879
1999,185,185,185.647,15,32,1.838,,1.082,1.344,1.266,,1.023,1.053
1999,185,185,185.668,16,2,1.452,,1.000,1.018,0.814,,0.856,0.985
1999,185,185,185.689,16,32,1.075,,1.276,0.756,0.749,,0.907,0.985
1999,185,185,185.71,17,2,1.022,,0.953,0.839,0.568,,0.747,1.127
1999,185,185,185.731,17,32,0.717,,0.699,0.344,0.452,,0.700,0.551
1999,185,185,185.751,18,2,0.432,,0.467,0.308,0.583,,0.525,0.526
1999,185,185,185.772,18,32,0.421,,0.207,0.172,0.191,,0.296,0.353
1999,185,185,185.793,19,2,0.377,,0.110,0.115,0.075,,0.117,0.161
1999,185,185,185.814,19,32,0.421,,0.194,0.090,0.141,,0.156,0.232
1999,185,185,185.835,20,2,0.349,,0.041,0.075,0.116,,0.086,0.161
1999,185,185,185.856,20,32,0.151,,0.219,0.111,0.377,,0.253,0.232
1999,185,185,185.876,21,2,0.169,,0.219,0.190,0.377,,0.288,0.115
1999,185,185,185.897,21,32,0.215,,0.100,0.165,0.347,,0.140,0.124
1999,185,185,185.918,22,2,0.099,,0.100,0.115,0.367,,0.265,0.068
1999,185,185,185.939,22,32,0.182,,0.041,0.136,0.302,,0.428,0.080
1999,185,185,185.96,23,2,0.094,,0.273,0.111,0.302,,0.463,0.056
1999,185,185,185.981,23,32,0.121,,0.100,0.097,0.322,,0.463,0.074
1999,186,186,186.001,0,2,0.197,,0.107,0.068,0.216,,0.444,0.065
1999,186,186,186.022,0,32,0.140,,0.009,0.011,0.196,,0.397,0.034
1999,186,186,186.043,1,2,0.197,,0.016,0.075,0.151,,0.311,0.000
1999,186,186,186.064,1,32,0.149,,0.176,0.100,0.181,,0.420,0.077
1999,186,186,186.085,2,2,0.046,,0.066,0.100,0.236,,0.377,0.040
1999,186,186,186.106,2,32,0.105,,0.085,0.133,0.367,,0.696,0.065
1999,186,186,186.126,3,2,0.112,,0.204,0.100,0.352,,0.965,0.077
1999,186,186,186.147,3,32,0.164,,0.053,0.129,0.387,,0.837,0.028
1999,186,186,186.168,4,2,0.149,,0.031,0.075,0.276,,0.755,0.040
1999,186,186,186.189,4,32,0.092,,0.009,0.287,0.402,,0.868,0.133
1999,186,186,186.21,5,2,0.118,,0.038,0.305,0.653,,0.786,0.077
1999,186,186,186.231,5,32,0.164,,0.129,0.305,0.377,,0.817,0.105
1999,186,186,186.251,6,2,0.134,,0.003,0.251,0.377,,0.817,0.056
1999,186,186,186.272,6,32,0.180,,0.176,0.237,0.402,,0.724,0.050
1999,186,186,186.293,7,2,0.083,,0.188,0.276,0.402,,0.755,0.046
1999,186,186,186.314,7,32,0.268,,0.031,0.143,0.412,,0.611,0.040
1999,186,186,186.335,8,2,0.811,,0.298,0.412,0.342,,0.708,0.248
1999,186,186,186.356,8,32,1.268,,0.824,0.724,0.332,,0.918,0.724
1999,186,186,186.376,9,2,1.621,,0.781,0.968,0.543,,1.132,0.926
1999,186,186,186.397,9,32,1.643,,1.392,1.394,0.779,,1.743,1.235
1999,186,186,186.418,10,2,1.807,,1.361,1.599,1.216,,1.696,1.356
1999,186,186,186.439,10,32,1.511,,1.768,2.057,1.764,,2.241,2.003
1999,186,186,186.46,11,2,1.664,,1.843,2.032,1.764,,2.432,2.056
1999,186,186,186.481,11,32,2.285,,1.332,2.032,1.578,,1.926,1.316
1999,186,186,186.501,12,2,2.285,,1.332,1.839,1.322,,1.848,1.334
1999,186,186,186.522,12,32,2.090,,1.956,1.839,1.603,,1.875,1.529
1999,186,186,186.543,13,2,1.643,,1.426,1.771,1.764,,1.572,1.551
1999,186,186,186.564,13,32,1.906,,1.589,1.817,1.734,,1.599,1.529
1999,186,186,186.585,14,2,1.829,,1.392,1.817,1.412,,1.669,1.690
1999,186,186,186.606,14,32,1.956,,1.426,1.638,1.508,,1.549,1.508
1999,186,186,186.626,15,2,1.930,,1.392,1.728,1.764,,1.716,1.529
1999,186,186,186.647,15,32,1.956,,1.455,1.659,1.387,,1.794,1.551
1999,186,186,186.668,16,2,1.467,,1.022,1.616,1.060,,1.019,1.619
1999,186,186,186.689,16,32,1.599,,1.273,1.889,1.196,,1.767,1.576
1999,186,186,186.71,17,2,1.511,,1.489,1.577,1.412,,1.397,1.598
1999,186,186,186.731,17,32,1.344,,1.125,1.047,0.764,,1.109,1.012
1999,186,186,186.751,18,2,1.386,,0.969,0.953,1.156,,1.109,1.102
1999,186,186,186.772,18,32,1.344,,0.671,0.864,0.729,,0.837,0.994
1999,186,186,186.793,19,2,0.985,,0.361,0.541,0.367,,0.584,0.598
1999,186,186,186.814,19,32,0.463,,0.693,0.792,0.638,,0.786,0.994
1999,186,186,186.835,20,2,0.296,,0.574,0.473,0.487,,0.685,0.684
1999,186,186,186.856,20,32,0.375,,0.574,0.441,0.412,,0.518,0.483
1999,186,186,186.876,21,2,0.230,,0.332,0.297,0.266,,0.494,0.437
1999,186,186,186.897,21,32,0.268,,0.176,0.190,0.196,,0.331,0.337
1999,186,186,186.918,22,2,0.248,,0.188,0.190,0.256,,0.233,0.285
1999,186,186,186.939,22,32,0.125,,0.480,0.194,0.312,,0.420,0.316
1999,186,186,186.96,23,2,0.268,,0.226,0.226,0.332,,0.268,0.257
1999,186,186,186.981,23,32,0.336,,0.119,0.165,0.090,,0.195,0.158
1999,187,187,187.001,0,2,0.311,,0.082,0.125,0.126,,0.237,0.037
1999,187,187,187.022,0,32,0.331,,0.160,0.190,0.111,,0.163,0.139
1999,187,187,187.043,1,2,0.169,,0.082,0.068,0.050,,0.183,0.080
1999,187,187,187.064,1,32,0.162,,0.160,0.111,0.126,,0.198,0.056
1999,187,187,187.085,2,2,0.154,,0.113,0.100,0.080,,0.175,0.180
1999,187,187,187.106,2,32,0.178,,0.044,0.047,0.136,,0.163,0.068
1999,187,187,187.126,3,2,0.169,,0.044,0.093,0.151,,0.109,0.059
1999,187,187,187.147,3,32,0.145,,0.025,0.050,0.080,,0.101,0.046
1999,187,187,187.168,4,2,0.101,,0.022,0.075,0.040,,0.051,0.025
1999,187,187,187.189,4,32,0.169,,0.044,0.111,0.050,,0.198,0.124
1999,187,187,187.21,5,2,0.162,,0.091,0.140,0.216,,0.237,0.158
1999,187,187,187.231,5,32,0.132,,0.370,0.244,0.151,,0.304,0.303
1999,187,187,187.251,6,2,0.228,,0.420,0.294,0.216,,0.463,0.375
1999,187,187,187.272,6,32,0.825,,0.549,0.452,0.296,,0.677,0.396
1999,187,187,187.293,7,2,0.882,,0.586,0.495,0.271,,0.720,0.607
1999,187,187,187.314,7,32,1.132,,1.351,1.358,0.824,,1.366,1.204
1999,187,187,187.335,8,2,1.421,,1.545,1.907,1.342,,1.494,1.833
